accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,Category,isWeekend,label
151,1,5.034622,creditcard,8.024305556,shopping,0,0
570,1,5.017904,creditcard,78.00902778,shopping,1,0
1212,1,5.017904,paypal,174.1958333,electronics,1,0
266,1,4.962055,creditcard,0,food,0,0
1664,1,4.748314,creditcard,89.74930556,electronics,1,0
1303,1,4.745402,creditcard,0,food,1,0
18,1,4.886641,creditcard,0.000694444,shopping,1,0
750,1,4.886641,creditcard,0.51875,electronics,1,0
1373,1,5.017904,creditcard,0.002083333,electronics,0,0
10,1,4.745402,creditcard,0.000694444,electronics,1,0
1439,1,4.876771,creditcard,0,food,0,0
7,1,4.886641,creditcard,6.811805556,food,0,0
1032,1,4.745402,storecredit,1002.024306,electronics,0,0
24,1,4.52458,creditcard,23.14791667,shopping,1,0
6,1,4.742303,paypal,0,food,1,0
1572,1,5.017904,creditcard,125.2388889,electronics,1,0
438,1,4.921318,paypal,0,shopping,0,0
30,1,4.52458,paypal,29.85347222,shopping,1,0
984,1,4.742303,creditcard,6.097222222,shopping,0,0
1,2,4.057414,paypal,0,food,,1
534,1,5.040929,creditcard,0,food,0,0
251,4,4.965339,creditcard,250.0298611,shopping,0,0
1998,1,4.748314,creditcard,0,shopping,0,0
1917,1,4.965339,creditcard,0,electronics,0,0
1585,1,4.962055,creditcard,950.1673611,food,0,0
110,1,4.52458,creditcard,109.7993056,shopping,1,0
2,1,4.742303,creditcard,1.767361111,food,0,0
78,1,4.836982,storecredit,0.004166667,shopping,1,0
33,1,4.886641,storecredit,0,food,0,0
2000,1,4.748314,creditcard,0,shopping,1,0
2000,1,4.745402,creditcard,0,food,1,0
1678,1,4.748314,paypal,1525.780556,food,1,0
1619,1,4.886641,creditcard,0,electronics,0,0
2000,1,3.575983,creditcard,576.575,food,1,0
90,1,4.745402,paypal,89.61527778,electronics,1,0
970,1,4.965339,paypal,0,electronics,0,0
109,1,5.034622,creditcard,0.000694444,food,0,0
177,1,5.034622,paypal,175.8277778,food,0,0
20,1,4.461622,creditcard,19.30486111,food,1,0
40,1,4.895263,paypal,35.85347222,shopping,1,0
89,1,2.596228,paypal,0,electronics,0,0
2,1,4.52458,creditcard,0.061805556,shopping,1,0
89,1,4.742303,creditcard,0.000694444,electronics,1,0
413,1,4.895263,paypal,0.030555556,shopping,1,0
653,1,4.962055,creditcard,0,electronics,1,0
680,1,4.836982,creditcard,0.001388889,food,1,0
4,1,5.034622,paypal,0.002777778,food,1,0
127,1,5.017904,creditcard,0,shopping,1,0
2000,1,4.461622,creditcard,76.19722222,food,0,0
99,1,4.836982,creditcard,97.97847222,food,0,0
15,1,4.742303,creditcard,14.56597222,electronics,0,0
720,1,5.040929,creditcard,0.09375,shopping,0,0
2000,1,3.575983,creditcard,0,shopping,1,0
120,1,4.742303,paypal,0,electronics,0,0
1680,1,4.921318,paypal,0,shopping,0,0
1667,1,4.962055,creditcard,7.679861111,shopping,0,0
41,1,5.034622,creditcard,0,shopping,0,0
278,1,4.742303,creditcard,0,electronics,0,0
70,1,5.040929,creditcard,0.000694444,food,1,0
618,1,4.876771,paypal,617.79375,food,0,0
2000,1,5.017904,paypal,0,shopping,0,0
51,1,4.921318,creditcard,0,shopping,1,0
183,1,4.886641,creditcard,182.7743056,electronics,0,0
183,1,4.886641,creditcard,8.861805556,shopping,1,0
271,1,4.886641,creditcard,0,electronics,1,0
65,1,4.748314,paypal,0,shopping,1,0
22,1,4.745402,creditcard,0.001388889,electronics,0,0
1556,1,4.748314,creditcard,0.003472222,electronics,1,0
468,1,4.962055,paypal,20.85347222,electronics,0,0
1377,1,4.836982,paypal,671.8923611,shopping,1,0
587,1,2.596228,creditcard,0,food,1,0
66,1,4.52458,creditcard,65.49583333,shopping,1,0
2,1,4.886641,creditcard,1.054861111,shopping,0,0
333,1,4.965339,creditcard,238.8729167,food,0,0
155,1,4.52458,paypal,0.013888889,shopping,0,0
599,1,4.921318,creditcard,368.1541667,shopping,0,0
2000,1,4.962055,creditcard,644.9604167,food,0,0
112,1,4.745402,creditcard,0.001388889,food,1,0
881,1,4.745402,creditcard,0,electronics,0,0
171,1,4.962055,creditcard,0,shopping,0,0
96,1,4.962055,creditcard,0,shopping,0,0
926,1,3.954522,creditcard,0,shopping,1,0
73,1,5.034622,paypal,72.90347222,shopping,0,0
577,1,4.921318,storecredit,318.8909722,shopping,1,0
2000,1,3.483951,creditcard,715.3902778,shopping,1,0
1415,1,4.742303,creditcard,1403.859722,electronics,0,0
775,1,4.745402,creditcard,0,electronics,0,0
84,1,4.895263,creditcard,83.05555556,electronics,0,0
1651,1,5.040929,creditcard,0,electronics,0,0
202,1,4.745402,creditcard,0.009027778,shopping,1,0
145,1,4.921349,creditcard,0.002777778,food,0,0
4,1,4.52458,creditcard,0.010416667,electronics,1,0
2000,1,4.921349,creditcard,17.0625,electronics,0,0
1971,1,5.040929,creditcard,196.9604167,shopping,1,0
65,1,4.876771,paypal,0,shopping,1,0
2000,1,4.461622,creditcard,253.8034722,shopping,1,0
551,1,4.52458,paypal,0.000694444,food,1,0
10,1,5.017904,paypal,9.089583333,food,1,0
2000,1,4.921349,creditcard,0,shopping,1,0
995,1,4.876771,creditcard,0,food,1,0
2000,1,5.040929,creditcard,0,shopping,1,0
177,1,4.505662,creditcard,176.3708333,food,0,0
120,1,3.954522,creditcard,119.4152778,food,0,0
1006,1,5.034622,creditcard,0,electronics,1,0
145,1,4.748314,creditcard,144.9631944,shopping,0,0
53,1,4.52458,creditcard,52.05,shopping,0,0
51,1,4.836982,creditcard,0,food,1,0
2000,1,4.745402,creditcard,2.906944444,food,1,0
33,1,3.575983,paypal,32.31041667,food,1,0
276,1,4.962055,creditcard,0.003472222,shopping,1,0
312,1,4.886641,creditcard,311.61875,food,1,0
122,1,4.886641,creditcard,0.031944444,electronics,1,0
2000,1,4.745402,creditcard,18.57847222,shopping,1,0
347,1,4.965339,creditcard,0,electronics,0,0
379,1,4.876771,paypal,0,shopping,0,0
2000,1,5.034622,creditcard,0,food,1,0
147,1,5.017904,paypal,146.4402778,shopping,1,0
2000,1,4.876771,creditcard,12.20069444,shopping,1,0
145,1,4.748314,creditcard,144.9159722,shopping,1,0
642,1,4.895263,paypal,14.49791667,shopping,0,0
30,1,3.066058,creditcard,0,food,0,0
1316,1,4.745402,creditcard,1209.695139,electronics,0,0
474,1,4.921349,creditcard,17.05,shopping,0,0
216,1,4.921349,creditcard,0,shopping,0,0
2000,1,4.886641,creditcard,1853.950694,electronics,1,0
1643,1,4.921349,paypal,0.004166667,food,0,0
2000,1,4.965339,creditcard,862.6368056,electronics,0,0
2000,1,4.876771,creditcard,496.0875,electronics,0,0
628,1,5.040929,creditcard,0.000694444,shopping,0,0
60,1,4.965339,creditcard,0.004166667,electronics,0,0
2000,1,4.52458,creditcard,119.7666667,food,0,0
1770,1,4.742303,creditcard,217.58125,electronics,1,0
2000,2,4.745402,paypal,368.8423611,electronics,0,0
1917,1,3.066058,paypal,0.904861111,food,1,0
740,1,4.921349,creditcard,0,shopping,0,0
1093,1,4.886641,paypal,0.000694444,electronics,1,0
54,1,3.483951,creditcard,0,food,1,0
1,1,2.94894,paypal,0.001388889,food,,1
2000,1,4.057414,creditcard,968.1847222,electronics,0,0
1671,1,3.483951,paypal,0,food,1,0
400,1,5.017904,paypal,0.002777778,shopping,1,0
545,1,2.596228,creditcard,0,electronics,1,0
360,1,5.017904,creditcard,0.000694444,shopping,1,0
1757,1,4.505662,creditcard,0.034722222,shopping,1,0
17,1,4.52458,creditcard,16.11597222,electronics,0,0
274,1,4.921349,creditcard,0,food,1,0
412,1,5.017904,creditcard,411.15,food,0,0
1972,1,4.921318,creditcard,399.9319444,electronics,0,0
162,1,4.505662,paypal,0.002083333,electronics,0,0
2000,1,4.921349,creditcard,0,shopping,0,0
1002,1,4.886641,paypal,0,shopping,0,0
2000,1,4.836982,creditcard,218.0458333,food,0,0
40,1,4.876771,creditcard,39.27013889,food,0,0
607,2,4.886641,creditcard,190.1590278,electronics,0,0
546,1,5.040929,paypal,142.0902778,food,1,0
1806,1,4.965339,creditcard,113.7284722,electronics,1,0
2000,1,4.52458,creditcard,194.9027778,electronics,0,0
273,1,4.895263,creditcard,2.6625,electronics,1,0
127,1,5.034622,creditcard,0,food,1,0
2,1,4.921318,creditcard,0,food,1,0
2000,1,4.745402,paypal,1333.393056,electronics,1,0
1782,1,3.575983,creditcard,5.265972222,shopping,1,0
1915,1,2.596228,creditcard,408,electronics,1,0
955,1,4.748314,paypal,1.829861111,electronics,1,0
4,1,4.921349,creditcard,0.000694444,shopping,1,0
2000,1,4.745402,paypal,1482.059028,food,1,0
769,1,4.742303,paypal,679.6215278,electronics,1,0
1284,1,4.921349,creditcard,82.69375,food,0,0
2000,1,4.895263,creditcard,259.5256944,electronics,1,0
1509,1,4.876771,creditcard,0.042361111,shopping,1,0
839,1,4.836982,creditcard,0,electronics,0,0
136,1,4.748314,creditcard,0,electronics,1,0
908,1,4.886641,paypal,0,electronics,1,0
178,1,5.040929,paypal,0,shopping,1,0
230,1,5.040929,creditcard,0,electronics,0,0
1423,1,4.748314,creditcard,160.6902778,electronics,0,0
425,1,4.876771,creditcard,0.000694444,food,1,0
2000,1,4.742303,paypal,0.000694444,food,0,0
55,1,4.921318,creditcard,0.034027778,shopping,1,0
250,1,4.921318,creditcard,215.9090278,shopping,1,0
204,1,4.962055,creditcard,73.89791667,electronics,0,0
31,1,4.742303,storecredit,0,food,0,0
932,1,4.921349,paypal,0,food,0,0
2000,1,5.034622,creditcard,1440.794444,electronics,1,0
45,1,5.034622,creditcard,0,shopping,1,0
259,1,4.52458,creditcard,0,shopping,1,0
384,1,4.836982,creditcard,0,food,0,0
1340,1,4.876771,creditcard,242.8583333,shopping,1,0
2000,1,3.575983,creditcard,0.192361111,food,0,0
89,1,4.876771,creditcard,0,shopping,1,0
2,1,4.895263,creditcard,1.016666667,electronics,1,0
2000,1,4.895263,creditcard,191.7145833,food,1,0
159,1,4.742303,creditcard,0,food,0,0
1923,1,5.034622,creditcard,0.000694444,electronics,1,0
6,1,4.965339,creditcard,5.125694444,shopping,1,0
4,1,3.954522,creditcard,2.536111111,electronics,1,0
2000,1,4.886641,paypal,1279.745139,electronics,1,0
2000,1,5.017904,creditcard,261.2333333,food,0,0
627,1,4.921318,creditcard,397.925,electronics,0,0
394,1,4.965339,creditcard,0,food,0,0
173,1,4.895263,creditcard,172.2604167,shopping,0,0
789,1,4.461622,creditcard,0,food,1,0
32,1,4.748314,creditcard,0,electronics,0,0
23,1,4.962055,paypal,0,shopping,1,0
557,1,5.040929,creditcard,69.11319444,food,0,0
1567,1,4.836982,creditcard,0,food,0,0
185,1,4.886641,creditcard,0,food,0,0
119,1,5.017904,storecredit,0,shopping,0,0
785,1,4.876771,creditcard,0.000694444,shopping,0,0
2000,1,4.962055,paypal,0.015972222,food,0,0
1679,1,4.886641,paypal,238.34375,shopping,0,0
2000,1,4.745402,storecredit,1164.747222,food,1,0
1704,1,4.057414,creditcard,497.0236111,electronics,1,0
126,1,4.836982,creditcard,0,electronics,1,0
2000,1,4.505662,creditcard,0.056944444,food,0,0
7,1,4.962055,paypal,6.752777778,food,1,0
33,1,3.575983,creditcard,0,electronics,0,0
2000,1,5.017904,creditcard,0.00625,shopping,1,0
714,1,4.52458,creditcard,0.004861111,electronics,1,0
1823,1,4.876771,creditcard,0,food,0,0
2000,1,4.895263,paypal,4.825,food,1,0
161,1,5.040929,storecredit,7.230555556,food,1,0
3,1,5.034622,creditcard,0.964583333,electronics,0,0
37,1,4.962055,creditcard,0.000694444,electronics,1,0
631,1,4.745402,paypal,0,shopping,0,0
2000,1,4.505662,paypal,2.394444444,electronics,0,0
23,1,4.748314,creditcard,22.90208333,electronics,1,0
81,1,4.748314,creditcard,0,shopping,1,0
194,1,4.748314,creditcard,0,electronics,0,0
54,1,4.921318,creditcard,53.28263889,food,0,0
2000,1,4.461622,creditcard,0.722222222,food,1,0
2000,1,4.876771,creditcard,0.1375,shopping,1,0
2000,1,4.745402,creditcard,409.8541667,electronics,1,0
20,1,5.040929,creditcard,0.0125,electronics,1,0
101,1,5.017904,creditcard,0.001388889,electronics,0,0
2000,1,4.962055,creditcard,0.056944444,food,1,0
2000,1,4.962055,creditcard,991.2548611,shopping,0,0
2000,1,4.895263,paypal,133.0305556,food,0,0
2000,1,4.876771,creditcard,0,shopping,0,0
6,1,2.94894,creditcard,0,shopping,0,0
1554,1,4.742303,storecredit,0.267361111,shopping,1,0
2000,1,4.921318,creditcard,1220.527778,shopping,0,0
2000,1,4.52458,paypal,281.4493056,electronics,0,0
580,1,4.921318,paypal,208.1125,food,0,0
149,1,4.886641,paypal,0,food,0,0
1467,1,4.748314,creditcard,0,food,0,0
9,2,4.52458,creditcard,8.503472222,food,0,0
1509,1,4.965339,storecredit,0,food,0,0
1595,1,4.745402,creditcard,0.808333333,shopping,1,0
70,2,4.52458,paypal,0.375,food,1,0
2,2,4.52458,creditcard,1.273611111,food,1,0
2,1,4.745402,paypal,0,electronics,1,0
1768,1,4.962055,creditcard,0.000694444,food,1,0
213,1,4.895263,creditcard,0,electronics,1,0
1,1,3.954522,creditcard,0,food,,1
2000,1,5.017904,paypal,207.9243056,electronics,0,0
40,1,3.954522,storecredit,39.49861111,shopping,1,0
403,1,5.034622,paypal,0,electronics,0,0
2000,1,4.52458,paypal,1186.369444,shopping,0,0
357,1,5.034622,storecredit,0,shopping,0,0
630,1,2.94894,paypal,0,shopping,0,0
979,1,4.742303,paypal,150.4875,electronics,1,0
1,1,4.745402,paypal,0,electronics,,1
1236,1,4.748314,paypal,49.15277778,shopping,0,0
7,1,2.94894,creditcard,0.00625,electronics,0,0
451,1,4.921349,paypal,0.070138889,electronics,0,0
77,1,4.962055,creditcard,75.90277778,electronics,0,0
2000,1,4.876771,creditcard,0,electronics,0,0
845,1,4.876771,creditcard,0,electronics,0,0
7,1,5.017904,paypal,0,shopping,0,0
377,1,4.876771,creditcard,0,electronics,1,0
2000,1,4.886641,paypal,0,shopping,1,0
156,1,4.742303,creditcard,0,electronics,1,0
15,1,4.52458,creditcard,14.02152778,electronics,0,0
2000,1,4.895263,creditcard,0.010416667,food,1,0
109,1,4.921349,paypal,0,shopping,1,0
176,1,4.962055,creditcard,175.6847222,electronics,1,0
25,2,4.965339,storecredit,0,electronics,0,0
512,10,3.575983,storecredit,45.32777778,shopping,1,0
272,1,4.057414,creditcard,132.2104167,shopping,1,0
1234,1,4.836982,creditcard,0,shopping,0,0
1559,1,4.876771,paypal,412.7819444,shopping,1,0
477,1,2.94894,creditcard,135.8875,shopping,0,0
137,1,4.461622,paypal,0,electronics,0,0
2000,1,4.836982,creditcard,1375.730556,electronics,0,0
2000,1,4.921349,creditcard,794.0659722,electronics,1,0
158,1,4.921349,creditcard,0,electronics,0,0
1573,2,4.836982,paypal,0,shopping,0,0
892,1,5.034622,creditcard,1.115277778,electronics,0,0
2000,1,5.017904,creditcard,1079.361111,shopping,0,0
1403,1,3.954522,creditcard,0,food,0,0
19,1,4.962055,storecredit,18.17638889,shopping,0,0
1870,2,4.895263,creditcard,0,electronics,0,0
2000,1,5.040929,creditcard,0,shopping,1,0
714,1,4.895263,paypal,504.7055556,shopping,1,0
260,1,4.742303,paypal,0.934027778,food,1,0
1951,1,5.034622,creditcard,0,electronics,1,0
896,1,4.505662,creditcard,0.001388889,food,1,0
895,1,4.921349,paypal,0,shopping,1,0
2000,1,5.034622,creditcard,0,food,0,0
1017,1,4.748314,paypal,0,shopping,1,0
5,1,4.962055,paypal,0,food,0,0
4,1,4.52458,creditcard,0.000694444,electronics,0,0
934,1,4.836982,creditcard,0,shopping,0,0
2000,1,4.965339,creditcard,536.05625,shopping,0,0
644,1,4.748314,creditcard,0,shopping,1,0
489,1,4.921349,creditcard,0.000694444,shopping,1,0
891,1,4.886641,creditcard,889.6118056,electronics,0,0
264,1,4.962055,creditcard,0,shopping,0,0
1542,1,4.836982,creditcard,1112.972222,electronics,1,0
2000,1,4.876771,paypal,0,electronics,0,0
14,1,4.836982,storecredit,0,shopping,0,0
2,1,4.748314,creditcard,1.03125,food,0,0
167,1,4.057414,creditcard,0,food,0,0
2000,1,4.876771,storecredit,0,shopping,0,0
671,1,4.886641,creditcard,0,shopping,1,0
7,1,4.742303,creditcard,4.94375,shopping,1,0
230,1,4.921349,creditcard,0,electronics,1,0
1830,1,4.962055,paypal,0,food,0,0
2000,1,5.034622,creditcard,27.04305556,shopping,0,0
2000,1,4.965339,creditcard,60.92152778,shopping,0,0
806,1,4.921349,paypal,516.0333333,shopping,0,0
35,1,4.745402,paypal,34.00138889,food,0,0
4,1,4.461622,paypal,3.480555556,shopping,0,0
942,1,4.965339,creditcard,0.750694444,shopping,1,0
1288,1,4.965339,creditcard,88.30902778,shopping,1,0
2000,2,4.921318,creditcard,0,shopping,0,0
2000,2,5.017904,creditcard,671.1916667,electronics,0,0
929,1,4.895263,paypal,0.002083333,food,0,0
524,1,4.876771,creditcard,163.0166667,food,0,0
314,1,4.745402,creditcard,0,electronics,1,0
60,1,4.836982,creditcard,0,food,0,0
43,1,5.034622,creditcard,0.000694444,food,1,0
2000,1,4.52458,creditcard,316.03125,food,0,0
16,1,4.748314,paypal,0,shopping,0,0
2000,1,4.895263,creditcard,1872.608333,shopping,1,0
30,4,4.962055,creditcard,29.20625,food,1,0
1592,1,4.748314,creditcard,0,food,0,0
2,1,4.876771,creditcard,1.135416667,food,1,0
585,1,2.596228,creditcard,503.0625,food,1,0
2000,1,5.034622,creditcard,0.000694444,shopping,0,0
194,1,3.483951,paypal,0,electronics,1,0
277,1,4.742303,creditcard,0.000694444,food,1,0
1156,2,4.742303,creditcard,0.009722222,food,0,0
456,1,4.921349,creditcard,0,electronics,1,0
307,1,4.921318,creditcard,62.775,electronics,0,0
681,1,5.034622,creditcard,0,food,1,0
36,1,4.886641,paypal,0.041666667,food,0,0
338,1,3.066058,paypal,337.0909722,shopping,1,0
2000,1,5.034622,creditcard,50.74861111,food,1,0
565,1,4.895263,creditcard,0,food,0,0
1437,1,5.040929,paypal,0,electronics,1,0
85,1,4.962055,paypal,0.004861111,shopping,0,0
869,1,4.057414,creditcard,0,shopping,1,0
13,1,4.52458,creditcard,0,shopping,0,0
2000,1,4.836982,paypal,0,food,1,0
63,1,4.742303,creditcard,45.02361111,food,1,0
63,1,4.921349,storecredit,62.93125,shopping,1,0
42,1,4.461622,creditcard,1.938888889,food,0,0
795,1,5.034622,creditcard,787.8631944,electronics,1,0
2000,1,4.742303,creditcard,0,food,0,0
2000,1,5.017904,paypal,0,food,0,0
1006,1,5.034622,creditcard,0,shopping,0,0
1564,1,4.886641,creditcard,0,food,1,0
2000,1,4.742303,creditcard,96.73194444,food,0,0
93,1,4.886641,creditcard,0.000694444,electronics,1,0
2000,1,5.034622,creditcard,532.1993056,food,1,0
10,2,4.921318,paypal,0,electronics,0,0
558,1,4.057414,storecredit,0,food,0,0
2,1,4.745402,creditcard,0,electronics,1,0
2000,1,5.040929,paypal,0,electronics,1,0
2000,1,4.836982,creditcard,0,food,1,0
1273,1,4.742303,creditcard,0,shopping,1,0
2000,1,4.921349,creditcard,0,shopping,0,0
944,1,4.742303,paypal,885.5736111,shopping,0,0
2000,1,4.965339,creditcard,718.5979167,food,0,0
307,1,4.876771,creditcard,108.2770833,food,1,0
46,2,5.034622,creditcard,0,electronics,0,0
17,3,4.748314,creditcard,16.17638889,electronics,1,0
14,1,4.52458,paypal,0,food,1,0
1697,1,5.017904,creditcard,0,electronics,0,0
471,1,4.895263,creditcard,0.009027778,shopping,1,0
2000,1,4.461622,creditcard,0,electronics,1,0
2,1,4.836982,creditcard,1.070833333,shopping,0,0
63,1,4.748314,creditcard,62.31180556,electronics,1,0
97,1,4.895263,creditcard,90.03194444,shopping,0,0
2000,1,4.505662,creditcard,1328.264583,electronics,0,0
167,1,4.921318,paypal,0,electronics,1,0
2000,1,4.965339,creditcard,3.279861111,shopping,1,0
129,1,4.876771,creditcard,93.97152778,electronics,0,0
533,1,4.921349,creditcard,80.74861111,shopping,1,0
624,1,5.034622,creditcard,230.8902778,shopping,0,0
24,1,4.886641,creditcard,0,food,0,0
149,1,4.876771,creditcard,0,electronics,0,0
2,1,4.057414,creditcard,0,food,1,0
1860,1,4.895263,storecredit,28.98125,food,0,0
144,1,4.965339,paypal,143.9180556,food,0,0
351,3,4.886641,paypal,319.5708333,food,1,0
1087,1,4.742303,creditcard,0.013194444,electronics,0,0
2000,1,4.965339,creditcard,376.9951389,electronics,1,0
1608,1,4.921318,creditcard,0,food,1,0
1902,1,4.836982,creditcard,371.9666667,electronics,1,0
65,1,4.52458,creditcard,64.37291667,electronics,1,0
220,1,4.886641,creditcard,0,shopping,0,0
105,2,4.748314,creditcard,0,shopping,1,0
2000,1,3.954522,paypal,0.028472222,food,1,0
2000,1,4.836982,paypal,0,shopping,0,0
31,1,5.040929,paypal,27.79583333,electronics,0,0
6,1,5.040929,creditcard,5.005555556,food,0,0
2000,1,4.921349,paypal,0,shopping,0,0
1974,1,4.921349,paypal,300.89375,electronics,0,0
1054,1,5.034622,creditcard,0,electronics,1,0
839,1,5.017904,paypal,0.008333333,electronics,0,0
444,1,4.965339,creditcard,433.0430556,food,0,0
1533,1,5.034622,creditcard,0.004861111,electronics,0,0
2,1,4.748314,creditcard,0.002083333,shopping,1,0
1384,1,4.505662,creditcard,0,food,1,0
2000,1,4.962055,creditcard,707.0930556,food,1,0
147,1,5.040929,storecredit,0,food,1,0
1218,1,4.505662,creditcard,0.002083333,shopping,1,0
2000,1,4.921349,paypal,0.235416667,shopping,1,0
2,1,5.034622,paypal,1.231944444,shopping,0,0
10,1,4.505662,creditcard,0.001388889,food,1,0
93,3,4.52458,creditcard,0,food,1,0
513,1,4.886641,creditcard,0,electronics,0,0
8,1,4.836982,paypal,7.686111111,electronics,1,0
